estado,municipio,base,escenario,estado_norm,municipio_norm,cambio_detectable,municipio_inegi_norm,municipio_inegi,cve_ent,cve_mun,cvegeo,existe_en_inegi
MICHOACAN,ANGAMACUTIRO,BANAVIM,ALTA_MEDIA,MICHOACAN,ANGAMACUTIRO,False,ANGAMACUTIRO,Angamacutiro,16,004,16004,True
MICHOACAN,BUENAVISTA,BANAVIM,ALTA_MEDIA,MICHOACAN,BUENAVISTA,False,BUENAVISTA,Buenavista,16,012,16012,True
MICHOACAN,CHARO,BANAVIM,ALTA_MEDIA,MICHOACAN,CHARO,False,CHARO,Charo,16,022,16022,True
MICHOACAN,CHILCHOTA,BANAVIM,ALTA_MEDIA,MICHOACAN,CHILCHOTA,False,CHILCHOTA,Chilchota,16,025,16025,True
MICHOACAN,COENEO,BANAVIM,ALTA_MEDIA,MICHOACAN,COENEO,False,COENEO,Coeneo,16,016,16016,True
MICHOACAN,COPANDARO,BANAVIM,ALTA_MEDIA,MICHOACAN,COPANDARO,False,COPANDARO,Copándaro,16,018,16018,True
MICHOACAN,COTIJA,BANAVIM,ALTA_MEDIA,MICHOACAN,COTIJA,False,COTIJA,Cotija,16,019,16019,True
MICHOACAN,CUITZEO,BANAVIM,ALTA_MEDIA,MICHOACAN,CUITZEO,False,CUITZEO,Cuitzeo,16,020,16020,True
MICHOACAN,ERONGARICUARO,BANAVIM,ALTA_MEDIA,MICHOACAN,ERONGARICUARO,False,ERONGARICUARO,Erongarícuaro,16,032,16032,True
MICHOACAN,HIDALGO,BANAVIM,ALTA_MEDIA,MICHOACAN,HIDALGO,False,HIDALGO,Hidalgo,16,034,16034,True
MICHOACAN,HUANDACAREO,BANAVIM,ALTA_MEDIA,MICHOACAN,HUANDACAREO,False,HUANDACAREO,Huandacareo,16,036,16036,True
MICHOACAN,HUETAMO,BANAVIM,ALTA_MEDIA,MICHOACAN,HUETAMO,False,HUETAMO,Huetamo,16,038,16038,True
MICHOACAN,INDAPARAPEO,BANAVIM,ALTA_MEDIA,MICHOACAN,INDAPARAPEO,False,INDAPARAPEO,Indaparapeo,16,040,16040,True
MICHOACAN,IRIMBO,BANAVIM,ALTA_MEDIA,MICHOACAN,IRIMBO,False,IRIMBO,Irimbo,16,041,16041,True
MICHOACAN,JACONA,BANAVIM,ALTA_MEDIA,MICHOACAN,JACONA,False,JACONA,Jacona,16,043,16043,True
MICHOACAN,JIMENEZ,BANAVIM,ALTA_MEDIA,MICHOACAN,JIMENEZ,False,JIMENEZ,Jiménez,16,044,16044,True
MICHOACAN,JIQUILPAN,BANAVIM,ALTA_MEDIA,MICHOACAN,JIQUILPAN,False,JIQUILPAN,Jiquilpan,16,045,16045,True
MICHOACAN,JOSE SIXTO VERDUZCO,BANAVIM,ALTA_MEDIA,MICHOACAN,JOSE SIXTO VERDUZCO,False,JOSE SIXTO VERDUZCO,José Sixto Verduzco,16,113,16113,True
MICHOACAN,JUNGAPEO,BANAVIM,ALTA_MEDIA,MICHOACAN,JUNGAPEO,False,JUNGAPEO,Jungapeo,16,047,16047,True
MICHOACAN,LA PIEDAD,BANAVIM,ALTA_MEDIA,MICHOACAN,LA PIEDAD,False,LA PIEDAD,La Piedad,16,069,16069,True
MICHOACAN,LAGUNILLAS,BANAVIM,ALTA_MEDIA,MICHOACAN,LAGUNILLAS,False,LAGUNILLAS,Lagunillas,16,048,16048,True
MICHOACAN,LAZARO CARDENAS,BANAVIM,ALTA_MEDIA,MICHOACAN,LAZARO CARDENAS,False,LAZARO CARDENAS,Lázaro Cárdenas,16,052,16052,True
MICHOACAN,MADERO,BANAVIM,ALTA_MEDIA,MICHOACAN,MADERO,False,MADERO,Madero,16,049,16049,True
MICHOACAN,MORELIA,BANAVIM,ALTA_MEDIA,MICHOACAN,MORELIA,False,MORELIA,Morelia,16,053,16053,True
MICHOACAN,MORELOS,BANAVIM,ALTA_MEDIA,MICHOACAN,MORELOS,False,MORELOS,Morelos,16,054,16054,True
MICHOACAN,MUGICA,BANAVIM,ALTA_MEDIA,MICHOACAN,MUGICA,False,MUGICA,Múgica,16,055,16055,True
MICHOACAN,NAHUATZEN,BANAVIM,ALTA_MEDIA,MICHOACAN,NAHUATZEN,False,NAHUATZEN,Nahuatzen,16,056,16056,True
MICHOACAN,PARACHO,BANAVIM,ALTA_MEDIA,MICHOACAN,PARACHO,False,PARACHO,Paracho,16,065,16065,True
MICHOACAN,PARACUARO,BANAVIM,ALTA_MEDIA,MICHOACAN,PARACUARO,False,PARACUARO,Parácuaro,16,064,16064,True
MICHOACAN,PATZCUARO,BANAVIM,ALTA_MEDIA,MICHOACAN,PATZCUARO,False,PATZCUARO,Pátzcuaro,16,066,16066,True
MICHOACAN,PUREPERO,BANAVIM,ALTA_MEDIA,MICHOACAN,PUREPERO,False,PUREPERO,Purépero,16,070,16070,True
MICHOACAN,PURUANDIRO,BANAVIM,ALTA_MEDIA,MICHOACAN,PURUANDIRO,False,PURUANDIRO,Puruándiro,16,071,16071,True
MICHOACAN,QUERENDARO,BANAVIM,ALTA_MEDIA,MICHOACAN,QUERENDARO,False,QUERENDARO,Queréndaro,16,072,16072,True
MICHOACAN,QUIROGA,BANAVIM,ALTA_MEDIA,MICHOACAN,QUIROGA,False,QUIROGA,Quiroga,16,073,16073,True
MICHOACAN,SAHUAYO,BANAVIM,ALTA_MEDIA,MICHOACAN,SAHUAYO,False,SAHUAYO,Sahuayo,16,076,16076,True
MICHOACAN,SANTA ANA MAYA,BANAVIM,ALTA_MEDIA,MICHOACAN,SANTA ANA MAYA,False,SANTA ANA MAYA,Santa Ana Maya,16,078,16078,True
MICHOACAN,TACAMBARO,BANAVIM,ALTA_MEDIA,MICHOACAN,TACAMBARO,False,TACAMBARO,Tacámbaro,16,082,16082,True
MICHOACAN,TANGAMANDAPIO,BANAVIM,ALTA_MEDIA,MICHOACAN,TANGAMANDAPIO,False,TANGAMANDAPIO,Tangamandapio,16,084,16084,True
MICHOACAN,TANGANCICUARO,BANAVIM,ALTA_MEDIA,MICHOACAN,TANGANCICUARO,False,TANGANCICUARO,Tangancícuaro,16,085,16085,True
MICHOACAN,TANHUATO,BANAVIM,ALTA_MEDIA,MICHOACAN,TANHUATO,False,TANHUATO,Tanhuato,16,086,16086,True
MICHOACAN,TARIMBARO,BANAVIM,ALTA_MEDIA,MICHOACAN,TARIMBARO,False,TARIMBARO,Tarímbaro,16,088,16088,True
MICHOACAN,TLALPUJAHUA,BANAVIM,ALTA_MEDIA,MICHOACAN,TLALPUJAHUA,False,TLALPUJAHUA,Tlalpujahua,16,093,16093,True
MICHOACAN,TLAZAZALCA,BANAVIM,ALTA_MEDIA,MICHOACAN,TLAZAZALCA,False,TLAZAZALCA,Tlazazalca,16,094,16094,True
MICHOACAN,TURICATO,BANAVIM,ALTA_MEDIA,MICHOACAN,TURICATO,False,TURICATO,Turicato,16,097,16097,True
MICHOACAN,TZINTZUNTZAN,BANAVIM,ALTA_MEDIA,MICHOACAN,TZINTZUNTZAN,False,TZINTZUNTZAN,Tzintzuntzan,16,100,16100,True
MICHOACAN,TZITZIO,BANAVIM,ALTA_MEDIA,MICHOACAN,TZITZIO,False,TZITZIO,Tzitzio,16,101,16101,True
MICHOACAN,URUAPAN,BANAVIM,ALTA_MEDIA,MICHOACAN,URUAPAN,False,URUAPAN,Uruapan,16,102,16102,True
MICHOACAN,VENUSTIANO CARRANZA,BANAVIM,ALTA_MEDIA,MICHOACAN,VENUSTIANO CARRANZA,False,VENUSTIANO CARRANZA,Venustiano Carranza,16,103,16103,True
MICHOACAN,VILLAMAR,BANAVIM,ALTA_MEDIA,MICHOACAN,VILLAMAR,False,VILLAMAR,Villamar,16,104,16104,True
MICHOACAN,YURECUARO,BANAVIM,ALTA_MEDIA,MICHOACAN,YURECUARO,False,YURECUARO,Yurécuaro,16,106,16106,True
MICHOACAN,ZACAPU,BANAVIM,ALTA_MEDIA,MICHOACAN,ZACAPU,False,ZACAPU,Zacapu,16,107,16107,True
MICHOACAN,ZAMORA,BANAVIM,ALTA_MEDIA,MICHOACAN,ZAMORA,False,ZAMORA,Zamora,16,108,16108,True
MICHOACAN,ZINAPECUARO,BANAVIM,ALTA_MEDIA,MICHOACAN,ZINAPECUARO,False,ZINAPECUARO,Zinapécuaro,16,110,16110,True
MICHOACAN,ZITACUARO,BANAVIM,ALTA_MEDIA,MICHOACAN,ZITACUARO,False,ZITACUARO,Zitácuaro,16,112,16112,True
MORELOS,AMACUZAC,BANAVIM,ALTA_MEDIA,MORELOS,AMACUZAC,False,AMACUZAC,Amacuzac,17,001,17001,True
MORELOS,ATLATLAHUCAN,BANAVIM,ALTA_MEDIA,MORELOS,ATLATLAHUCAN,False,ATLATLAHUCAN,Atlatlahucan,17,002,17002,True
MORELOS,AXOCHIAPAN,BANAVIM,ALTA_MEDIA,MORELOS,AXOCHIAPAN,False,AXOCHIAPAN,Axochiapan,17,003,17003,True
MORELOS,AYALA,BANAVIM,ALTA_MEDIA,MORELOS,AYALA,False,AYALA,Ayala,17,004,17004,True
MORELOS,COATLAN DEL RIO,BANAVIM,ALTA_MEDIA,MORELOS,COATLAN DEL RIO,False,COATLAN DEL RIO,Coatlán del Río,17,005,17005,True
MORELOS,CUAUTLA,BANAVIM,ALTA_MEDIA,MORELOS,CUAUTLA,False,CUAUTLA,Cuautla,17,006,17006,True
MORELOS,CUERNAVACA,BANAVIM,ALTA_MEDIA,MORELOS,CUERNAVACA,False,CUERNAVACA,Cuernavaca,17,007,17007,True
MORELOS,EMILIANO ZAPATA,BANAVIM,ALTA_MEDIA,MORELOS,EMILIANO ZAPATA,False,EMILIANO ZAPATA,Emiliano Zapata,17,008,17008,True
MORELOS,HUITZILAC,BANAVIM,ALTA_MEDIA,MORELOS,HUITZILAC,False,HUITZILAC,Huitzilac,17,009,17009,True
MORELOS,JANTETELCO,BANAVIM,ALTA_MEDIA,MORELOS,JANTETELCO,False,JANTETELCO,Jantetelco,17,010,17010,True
MORELOS,JIUTEPEC,BANAVIM,ALTA_MEDIA,MORELOS,JIUTEPEC,False,JIUTEPEC,Jiutepec,17,011,17011,True
MORELOS,JOJUTLA,BANAVIM,ALTA_MEDIA,MORELOS,JOJUTLA,False,JOJUTLA,Jojutla,17,012,17012,True
MORELOS,JONACATEPEC DE LEANDRO VALLE,BANAVIM,ALTA_MEDIA,MORELOS,JONACATEPEC DE LEANDRO VALLE,False,JONACATEPEC DE LEANDRO VALLE,Jonacatepec de Leandro Valle,17,013,17013,True
MORELOS,MAZATEPEC,BANAVIM,ALTA_MEDIA,MORELOS,MAZATEPEC,False,MAZATEPEC,Mazatepec,17,014,17014,True
MORELOS,MIACATLAN,BANAVIM,ALTA_MEDIA,MORELOS,MIACATLAN,False,MIACATLAN,Miacatlán,17,015,17015,True
MORELOS,OCUITUCO,BANAVIM,ALTA_MEDIA,MORELOS,OCUITUCO,False,OCUITUCO,Ocuituco,17,016,17016,True
MORELOS,PUENTE DE IXTLA,BANAVIM,ALTA_MEDIA,MORELOS,PUENTE DE IXTLA,False,PUENTE DE IXTLA,Puente de Ixtla,17,017,17017,True
MORELOS,TEMIXCO,BANAVIM,ALTA_MEDIA,MORELOS,TEMIXCO,False,TEMIXCO,Temixco,17,018,17018,True
MORELOS,TEMOAC,BANAVIM,ALTA_MEDIA,MORELOS,TEMOAC,False,TEMOAC,Temoac,17,033,17033,True
MORELOS,TEPALCINGO,BANAVIM,ALTA_MEDIA,MORELOS,TEPALCINGO,False,TEPALCINGO,Tepalcingo,17,019,17019,True
MORELOS,TEPOZTLAN,BANAVIM,ALTA_MEDIA,MORELOS,TEPOZTLAN,False,TEPOZTLAN,Tepoztlán,17,020,17020,True
MORELOS,TETECALA,BANAVIM,ALTA_MEDIA,MORELOS,TETECALA,False,TETECALA,Tetecala,17,021,17021,True
MORELOS,TETELA DEL VOLCAN,BANAVIM,ALTA_MEDIA,MORELOS,TETELA DEL VOLCAN,False,TETELA DEL VOLCAN,Tetela del Volcán,17,022,17022,True
MORELOS,TLALNEPANTLA,BANAVIM,ALTA_MEDIA,MORELOS,TLALNEPANTLA,False,TLALNEPANTLA,Tlalnepantla,17,023,17023,True
MORELOS,TLALTIZAPAN DE ZAPATA,BANAVIM,ALTA_MEDIA,MORELOS,TLALTIZAPAN DE ZAPATA,False,TLALTIZAPAN DE ZAPATA,Tlaltizapán de Zapata,17,024,17024,True
MORELOS,TLAQUILTENANGO,BANAVIM,ALTA_MEDIA,MORELOS,TLAQUILTENANGO,False,TLAQUILTENANGO,Tlaquiltenango,17,025,17025,True
MORELOS,TLAYACAPAN,BANAVIM,ALTA_MEDIA,MORELOS,TLAYACAPAN,False,TLAYACAPAN,Tlayacapan,17,026,17026,True
MORELOS,TOTOLAPAN,BANAVIM,ALTA_MEDIA,MORELOS,TOTOLAPAN,False,TOTOLAPAN,Totolapan,17,027,17027,True
MORELOS,XOCHITEPEC,BANAVIM,ALTA_MEDIA,MORELOS,XOCHITEPEC,False,XOCHITEPEC,Xochitepec,17,028,17028,True
MORELOS,YAUTEPEC,BANAVIM,ALTA_MEDIA,MORELOS,YAUTEPEC,False,YAUTEPEC,Yautepec,17,029,17029,True
MORELOS,YECAPIXTLA,BANAVIM,ALTA_MEDIA,MORELOS,YECAPIXTLA,False,YECAPIXTLA,Yecapixtla,17,030,17030,True
MORELOS,ZACATEPEC,BANAVIM,ALTA_MEDIA,MORELOS,ZACATEPEC,False,ZACATEPEC,Zacatepec,17,031,17031,True
MORELOS,ZACUALPAN DE AMILPAS,BANAVIM,ALTA_MEDIA,MORELOS,ZACUALPAN DE AMILPAS,False,ZACUALPAN DE AMILPAS,Zacualpan de Amilpas,17,032,17032,True
NAYARIT,ACAPONETA,BANAVIM,ALTA_MEDIA,NAYARIT,ACAPONETA,False,ACAPONETA,Acaponeta,18,001,18001,True
NAYARIT,AHUACATLAN,BANAVIM,ALTA_MEDIA,NAYARIT,AHUACATLAN,False,AHUACATLAN,Ahuacatlán,18,002,18002,True
NAYARIT,BAHIA DE BANDERAS,BANAVIM,ALTA_MEDIA,NAYARIT,BAHIA DE BANDERAS,False,BAHIA DE BANDERAS,Bahía de Banderas,18,020,18020,True
NAYARIT,COMPOSTELA,BANAVIM,ALTA_MEDIA,NAYARIT,COMPOSTELA,False,COMPOSTELA,Compostela,18,004,18004,True
NAYARIT,DEL NAYAR,BANAVIM,ALTA_MEDIA,NAYARIT,DEL NAYAR,False,DEL NAYAR,Del Nayar,18,009,18009,True
NAYARIT,HUAJICORI,BANAVIM,ALTA_MEDIA,NAYARIT,HUAJICORI,False,HUAJICORI,Huajicori,18,005,18005,True
NAYARIT,IXTLAN DEL RIO,BANAVIM,ALTA_MEDIA,NAYARIT,IXTLAN DEL RIO,False,IXTLAN DEL RIO,Ixtlán del Río,18,006,18006,True
NAYARIT,JALA,BANAVIM,ALTA_MEDIA,NAYARIT,JALA,False,JALA,Jala,18,007,18007,True
NAYARIT,LA YESCA,BANAVIM,ALTA_MEDIA,NAYARIT,LA YESCA,False,LA YESCA,La Yesca,18,019,18019,True
NAYARIT,ROSAMORADA,BANAVIM,ALTA_MEDIA,NAYARIT,ROSAMORADA,False,ROSAMORADA,Rosamorada,18,010,18010,True
NAYARIT,RUIZ,BANAVIM,ALTA_MEDIA,NAYARIT,RUIZ,False,RUIZ,Ruíz,18,011,18011,True
NAYARIT,SAN BLAS,BANAVIM,ALTA_MEDIA,NAYARIT,SAN BLAS,False,SAN BLAS,San Blas,18,012,18012,True
NAYARIT,SANTA MARIA DEL ORO,BANAVIM,ALTA_MEDIA,NAYARIT,SANTA MARIA DEL ORO,False,SANTA MARIA DEL ORO,Santa María del Oro,18,014,18014,True
NAYARIT,SANTIAGO IXCUINTLA,BANAVIM,ALTA_MEDIA,NAYARIT,SANTIAGO IXCUINTLA,False,SANTIAGO IXCUINTLA,Santiago Ixcuintla,18,015,18015,True
NAYARIT,TEPIC,BANAVIM,ALTA_MEDIA,NAYARIT,TEPIC,False,TEPIC,Tepic,18,017,18017,True
NAYARIT,XALISCO,BANAVIM,ALTA_MEDIA,NAYARIT,XALISCO,False,XALISCO,Xalisco,18,008,18008,True
NUEVO LEON,ALLENDE,BANAVIM,ALTA_MEDIA,NUEVO LEON,ALLENDE,False,ALLENDE,Allende,19,004,19004,True
NUEVO LEON,ANAHUAC,BANAVIM,ALTA_MEDIA,NUEVO LEON,ANAHUAC,False,ANAHUAC,Anáhuac,19,005,19005,True
NUEVO LEON,APODACA,BANAVIM,ALTA_MEDIA,NUEVO LEON,APODACA,False,APODACA,Apodaca,19,006,19006,True
NUEVO LEON,ARAMBERRI,BANAVIM,ALTA_MEDIA,NUEVO LEON,ARAMBERRI,False,ARAMBERRI,Aramberri,19,007,19007,True
NUEVO LEON,BUSTAMANTE,BANAVIM,ALTA_MEDIA,NUEVO LEON,BUSTAMANTE,False,BUSTAMANTE,Bustamante,19,008,19008,True
NUEVO LEON,CADEREYTA JIMENEZ,BANAVIM,ALTA_MEDIA,NUEVO LEON,CADEREYTA JIMENEZ,False,CADEREYTA JIMENEZ,Cadereyta Jiménez,19,009,19009,True
NUEVO LEON,CERRALVO,BANAVIM,ALTA_MEDIA,NUEVO LEON,CERRALVO,False,CERRALVO,Cerralvo,19,011,19011,True
NUEVO LEON,CIENEGA DE FLORES,BANAVIM,ALTA_MEDIA,NUEVO LEON,CIENEGA DE FLORES,False,CIENEGA DE FLORES,Ciénega de Flores,19,012,19012,True
NUEVO LEON,DOCTOR ARROYO,BANAVIM,ALTA_MEDIA,NUEVO LEON,DOCTOR ARROYO,False,DOCTOR ARROYO,Doctor Arroyo,19,014,19014,True
NUEVO LEON,DOCTOR COSS,BANAVIM,ALTA_MEDIA,NUEVO LEON,DOCTOR COSS,False,DOCTOR COSS,Doctor Coss,19,015,19015,True
NUEVO LEON,EL CARMEN,BANAVIM,ALTA_MEDIA,NUEVO LEON,EL CARMEN,False,EL CARMEN,El Carmen,19,010,19010,True
NUEVO LEON,GALEANA,BANAVIM,ALTA_MEDIA,NUEVO LEON,GALEANA,False,GALEANA,Galeana,19,017,19017,True
NUEVO LEON,GARCIA,BANAVIM,ALTA_MEDIA,NUEVO LEON,GARCIA,False,GARCIA,García,19,018,19018,True
NUEVO LEON,GENERAL BRAVO,BANAVIM,ALTA_MEDIA,NUEVO LEON,GENERAL BRAVO,False,GENERAL BRAVO,General Bravo,19,020,19020,True
NUEVO LEON,GENERAL ESCOBEDO,BANAVIM,ALTA_MEDIA,NUEVO LEON,GENERAL ESCOBEDO,False,GENERAL ESCOBEDO,General Escobedo,19,021,19021,True
NUEVO LEON,GENERAL TREVINO,BANAVIM,ALTA_MEDIA,NUEVO LEON,GENERAL TREVINO,False,GENERAL TREVINO,General Treviño,19,023,19023,True
NUEVO LEON,GENERAL ZARAGOZA,BANAVIM,ALTA_MEDIA,NUEVO LEON,GENERAL ZARAGOZA,False,GENERAL ZARAGOZA,General Zaragoza,19,024,19024,True
NUEVO LEON,GENERAL ZUAZUA,BANAVIM,ALTA_MEDIA,NUEVO LEON,GENERAL ZUAZUA,False,GENERAL ZUAZUA,General Zuazua,19,025,19025,True
NUEVO LEON,GUADALUPE,BANAVIM,ALTA_MEDIA,NUEVO LEON,GUADALUPE,False,GUADALUPE,Guadalupe,19,026,19026,True
NUEVO LEON,HIDALGO,BANAVIM,ALTA_MEDIA,NUEVO LEON,HIDALGO,False,HIDALGO,Hidalgo,19,047,19047,True
NUEVO LEON,JUAREZ,BANAVIM,ALTA_MEDIA,NUEVO LEON,JUAREZ,False,JUAREZ,Juárez,19,031,19031,True
NUEVO LEON,LINARES,BANAVIM,ALTA_MEDIA,NUEVO LEON,LINARES,False,LINARES,Linares,19,033,19033,True
NUEVO LEON,LOS RAMONES,BANAVIM,ALTA_MEDIA,NUEVO LEON,LOS RAMONES,False,LOS RAMONES,Los Ramones,19,042,19042,True
NUEVO LEON,MIER Y NORIEGA,BANAVIM,ALTA_MEDIA,NUEVO LEON,MIER Y NORIEGA,False,MIER Y NORIEGA,Mier y Noriega,19,036,19036,True
NUEVO LEON,MINA,BANAVIM,ALTA_MEDIA,NUEVO LEON,MINA,False,MINA,Mina,19,037,19037,True
NUEVO LEON,MONTEMORELOS,BANAVIM,ALTA_MEDIA,NUEVO LEON,MONTEMORELOS,False,MONTEMORELOS,Montemorelos,19,038,19038,True
NUEVO LEON,MONTERREY,BANAVIM,ALTA_MEDIA,NUEVO LEON,MONTERREY,False,MONTERREY,Monterrey,19,039,19039,True
NUEVO LEON,PESQUERIA,BANAVIM,ALTA_MEDIA,NUEVO LEON,PESQUERIA,False,PESQUERIA,Pesquería,19,041,19041,True
NUEVO LEON,SABINAS HIDALGO,BANAVIM,ALTA_MEDIA,NUEVO LEON,SABINAS HIDALGO,False,SABINAS HIDALGO,Sabinas Hidalgo,19,044,19044,True
NUEVO LEON,SALINAS VICTORIA,BANAVIM,ALTA_MEDIA,NUEVO LEON,SALINAS VICTORIA,False,SALINAS VICTORIA,Salinas Victoria,19,045,19045,True
NUEVO LEON,SAN NICOLAS DE LOS GARZA,BANAVIM,ALTA_MEDIA,NUEVO LEON,SAN NICOLAS DE LOS GARZA,False,SAN NICOLAS DE LOS GARZA,San Nicolás de los Garza,19,046,19046,True
NUEVO LEON,SAN PEDRO GARZA GARCIA,BANAVIM,ALTA_MEDIA,NUEVO LEON,SAN PEDRO GARZA GARCIA,False,SAN PEDRO GARZA GARCIA,San Pedro Garza García,19,019,19019,True
NUEVO LEON,SANTA CATARINA,BANAVIM,ALTA_MEDIA,NUEVO LEON,SANTA CATARINA,False,SANTA CATARINA,Santa Catarina,19,048,19048,True
NUEVO LEON,SANTIAGO,BANAVIM,ALTA_MEDIA,NUEVO LEON,SANTIAGO,False,SANTIAGO,Santiago,19,049,19049,True
OAXACA,ACATLAN DE PEREZ FIGUEROA,BANAVIM,ALTA_MEDIA,OAXACA,ACATLAN DE PEREZ FIGUEROA,False,ACATLAN DE PEREZ FIGUEROA,Acatlán de Pérez Figueroa,20,002,20002,True
OAXACA,ANIMAS TRUJANO,BANAVIM,ALTA_MEDIA,OAXACA,ANIMAS TRUJANO,False,ANIMAS TRUJANO,Ánimas Trujano,20,174,20174,True
OAXACA,ASUNCION IXTALTEPEC,BANAVIM,ALTA_MEDIA,OAXACA,ASUNCION IXTALTEPEC,False,ASUNCION IXTALTEPEC,Asunción Ixtaltepec,20,005,20005,True
OAXACA,ASUNCION NOCHIXTLAN,BANAVIM,ALTA_MEDIA,OAXACA,ASUNCION NOCHIXTLAN,False,ASUNCION NOCHIXTLAN,Asunción Nochixtlán,20,006,20006,True
OAXACA,CIUDAD IXTEPEC,BANAVIM,ALTA_MEDIA,OAXACA,CIUDAD IXTEPEC,False,CIUDAD IXTEPEC,Ciudad Ixtepec,20,014,20014,True
OAXACA,CONCEPCION BUENAVISTA,BANAVIM,ALTA_MEDIA,OAXACA,CONCEPCION BUENAVISTA,False,CONCEPCION BUENAVISTA,Concepción Buenavista,20,018,20018,True
OAXACA,CUILAPAM DE GUERRERO,BANAVIM,ALTA_MEDIA,OAXACA,CUILAPAM DE GUERRERO,False,CUILAPAM DE GUERRERO,Cuilápam de Guerrero,20,023,20023,True
OAXACA,EL ESPINAL,BANAVIM,ALTA_MEDIA,OAXACA,EL ESPINAL,False,EL ESPINAL,El Espinal,20,030,20030,True
OAXACA,HEROICA CIUDAD DE EJUTLA DE CRESPO,BANAVIM,ALTA_MEDIA,OAXACA,HEROICA CIUDAD DE EJUTLA DE CRESPO,False,HEROICA CIUDAD DE EJUTLA DE CRESPO,Heroica Ciudad de Ejutla de Crespo,20,028,20028,True
OAXACA,HEROICA CIUDAD DE HUAJUAPAN DE LEON,BANAVIM,ALTA_MEDIA,OAXACA,HEROICA CIUDAD DE HUAJUAPAN DE LEON,False,HEROICA CIUDAD DE HUAJUAPAN DE LEON,Heroica Ciudad de Huajuapan de León,20,039,20039,True
OAXACA,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,BANAVIM,ALTA_MEDIA,OAXACA,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,False,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,Heroica Ciudad de Juchitán de Zaragoza,20,043,20043,True
OAXACA,HEROICA CIUDAD DE TLAXIACO,BANAVIM,ALTA_MEDIA,OAXACA,HEROICA CIUDAD DE TLAXIACO,False,HEROICA CIUDAD DE TLAXIACO,Heroica Ciudad de Tlaxiaco,20,397,20397,True
OAXACA,HEROICA VILLA TEZOATLAN DE SEGURA Y LUNA CUNA DE LA INDEPENDENCIA DE OAXACA,BANAVIM,ALTA_MEDIA,OAXACA,HEROICA VILLA TEZOATLAN DE SEGURA Y LUNA CUNA DE LA INDEPENDENCIA DE OAXACA,False,HEROICA VILLA TEZOATLAN DE SEGURA Y LUNA CUNA DE LA INDEPENDENCIA DE OAXACA,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",20,549,20549,True
OAXACA,IXTLAN DE JUAREZ,BANAVIM,ALTA_MEDIA,OAXACA,IXTLAN DE JUAREZ,False,IXTLAN DE JUAREZ,Ixtlán de Juárez,20,042,20042,True
OAXACA,MAGDALENA APASCO,BANAVIM,ALTA_MEDIA,OAXACA,MAGDALENA APASCO,False,,,,,,False
OAXACA,MARISCALA DE JUAREZ,BANAVIM,ALTA_MEDIA,OAXACA,MARISCALA DE JUAREZ,False,MARISCALA DE JUAREZ,Mariscala de Juárez,20,055,20055,True
OAXACA,MATIAS ROMERO AVENDANO,BANAVIM,ALTA_MEDIA,OAXACA,MATIAS ROMERO AVENDANO,False,MATIAS ROMERO AVENDANO,Matías Romero Avendaño,20,057,20057,True
OAXACA,MAZATLAN VILLA DE FLORES,BANAVIM,ALTA_MEDIA,OAXACA,MAZATLAN VILLA DE FLORES,False,MAZATLAN VILLA DE FLORES,Mazatlán Villa de Flores,20,058,20058,True
OAXACA,NAZARENO ETLA,BANAVIM,ALTA_MEDIA,OAXACA,NAZARENO ETLA,False,NAZARENO ETLA,Nazareno Etla,20,063,20063,True
OAXACA,OAXACA DE JUAREZ,BANAVIM,ALTA_MEDIA,OAXACA,OAXACA DE JUAREZ,False,OAXACA DE JUAREZ,Oaxaca de Juárez,20,067,20067,True
OAXACA,SALINA CRUZ,BANAVIM,ALTA_MEDIA,OAXACA,SALINA CRUZ,False,SALINA CRUZ,Salina Cruz,20,079,20079,True
OAXACA,SAN AGUSTIN DE LAS JUNTAS,BANAVIM,ALTA_MEDIA,OAXACA,SAN AGUSTIN DE LAS JUNTAS,False,SAN AGUSTIN DE LAS JUNTAS,San Agustín de las Juntas,20,083,20083,True
OAXACA,SAN AGUSTIN LOXICHA,BANAVIM,ALTA_MEDIA,OAXACA,SAN AGUSTIN LOXICHA,False,SAN AGUSTIN LOXICHA,San Agustín Loxicha,20,085,20085,True
OAXACA,SAN ANDRES HUAYAPAM,BANAVIM,ALTA_MEDIA,OAXACA,SAN ANDRES HUAYAPAM,False,SAN ANDRES HUAYAPAM,San Andrés Huayápam,20,091,20091,True
OAXACA,SAN ANDRES ZAUTLA,BANAVIM,ALTA_MEDIA,OAXACA,SAN ANDRES ZAUTLA,False,SAN ANDRES ZAUTLA,San Andrés Zautla,20,102,20102,True
OAXACA,SAN ANTONIO DE LA CAL,BANAVIM,ALTA_MEDIA,OAXACA,SAN ANTONIO DE LA CAL,False,SAN ANTONIO DE LA CAL,San Antonio de la Cal,20,107,20107,True
OAXACA,SAN BARTOLO COYOTEPEC,BANAVIM,ALTA_MEDIA,OAXACA,SAN BARTOLO COYOTEPEC,False,SAN BARTOLO COYOTEPEC,San Bartolo Coyotepec,20,115,20115,True
