sim_municipio,sim_vinculo,sim_sexo,score,idx_ine,idx_bv,municipio_ine,estado_ine,sexo_ine,vinculo_grupo_ine,vinculo_victima_ine,municipio_bv,estado_bv,sexo_bv,vinculo_grupo_bv,edad_bv,escolaridad_bv,estado_civil_bv,Portaba Dicha Arma_bv,Droga_Alcohol_bv,año_banavim_bv,fuente_bv
1.0,1,1,3.0,111,219862,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,1,2020,BANAVIM
1.0,1,1,3.0,111,219965,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,48.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,219971,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,24.0,No identificado,No identificado,,1,2020,BANAVIM
1.0,1,1,3.0,111,220006,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,24.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,220111,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,45.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,220116,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,46.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,220245,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,220453,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,30.0,No identificado,No identificado,,1,2020,BANAVIM
1.0,1,1,3.0,111,220517,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,29.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,220532,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,38.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,220552,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,32.0,No identificado,,,1,2020,BANAVIM
1.0,1,1,3.0,111,220566,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,220780,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,220788,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,1,2020,BANAVIM
1.0,1,1,3.0,111,220823,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,220842,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,220856,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,SI,0,2020,BANAVIM
1.0,1,1,3.0,111,220857,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,40.0,No identificado,Casado,,0,2020,BANAVIM
1.0,1,1,3.0,111,220860,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,220985,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,220991,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,23.0,No identificado,No identificado,,1,2020,BANAVIM
1.0,1,1,3.0,111,221052,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,1,2020,BANAVIM
1.0,1,1,3.0,111,221150,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,45.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,221213,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,44.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,221255,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,35.0,No identificado,No identificado,,1,2020,BANAVIM
1.0,1,1,3.0,111,221257,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,39.0,No identificado,No identificado,,1,2020,BANAVIM
1.0,1,1,3.0,111,221334,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,19.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,221998,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,41.0,No identificado,Casado,,1,2020,BANAVIM
1.0,1,1,3.0,111,222174,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,222585,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,20.0,No identificado,No identificado,,1,2020,BANAVIM
1.0,1,1,3.0,111,222632,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,1,2020,BANAVIM
1.0,1,1,3.0,111,222696,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,222741,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,222747,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,222761,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,25.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,222769,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,36.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,222783,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,222834,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,222843,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,222901,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,27.0,No identificado,No identificado,,1,2020,BANAVIM
1.0,1,1,3.0,111,222904,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,22.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,222973,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,223112,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,223192,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,Casado,,0,2020,BANAVIM
1.0,1,1,3.0,111,223312,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,223328,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,223383,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,49.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,223461,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,223481,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,223482,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,223505,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,SI,0,2020,BANAVIM
1.0,1,1,3.0,111,223514,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,223519,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,223521,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,223522,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,44.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,223525,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,223619,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,223658,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,,,Seleccione,,0,2020,BANAVIM
1.0,1,1,3.0,111,223660,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,223680,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,70.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,223689,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,17.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,223699,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,223739,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,28.0,No identificado,Casado,,1,2020,BANAVIM
1.0,1,1,3.0,111,223921,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,223949,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,223968,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,223979,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,223991,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,223997,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,,,Seleccione,,0,2020,BANAVIM
1.0,1,1,3.0,111,224009,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224011,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224019,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,224020,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224021,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,224029,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224030,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224038,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224040,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224041,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224042,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224044,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224048,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224057,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,Casado,,1,2020,BANAVIM
1.0,1,1,3.0,111,224067,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224080,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224083,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224090,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,Ninguna,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,224133,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,30.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224154,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,224158,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224162,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224163,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224179,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,35.0,No identificado,Separado,,1,2020,BANAVIM
1.0,1,1,3.0,111,224198,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,35.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224199,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224202,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,224267,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224274,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,224280,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,36.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224290,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224293,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224294,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224295,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,23.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224309,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224310,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224317,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224318,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224319,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224328,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,26.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,224399,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,224438,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224462,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224471,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224472,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224474,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224478,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224479,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224543,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,,,Seleccione,,0,2020,BANAVIM
1.0,1,1,3.0,111,224544,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224546,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224552,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224554,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224559,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,224753,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,224838,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,225002,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,225003,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,225004,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,225010,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,225012,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,43.0,No identificado,No identificado,,0,2020,BANAVIM
1.0,1,1,3.0,111,225018,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,225025,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
1.0,1,1,3.0,111,225037,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,Casado,,0,2020,BANAVIM
1.0,1,1,3.0,111,225040,OTHON P BLANCO,QUINTANA ROO,H,OTRO,OTRA,OTHON P BLANCO,QUINTANA ROO,H,OTRO,34.0,No identificado,,,0,2020,BANAVIM
