escenario,tipo,estado_municipio
ALTA_MEDIA,solo_banavim,OAXACA - SANTA CRUZ AMILPAS
ALTA_MEDIA,solo_banavim,OAXACA - SANTA CRUZ XOXOCOTLAN
ALTA_MEDIA,solo_banavim,OAXACA - SANTA LUCIA DEL CAMINO
ALTA_MEDIA,solo_banavim,OAXACA - SANTA MAGDALENA JICOTLAN
ALTA_MEDIA,solo_banavim,OAXACA - SANTA MARIA DEL TULE
ALTA_MEDIA,solo_banavim,OAXACA - SANTA MARIA HUATULCO
ALTA_MEDIA,solo_banavim,OAXACA - SANTA MARIA JACATEPEC
ALTA_MEDIA,solo_banavim,OAXACA - SANTA MARIA JALAPA DEL MARQUES
ALTA_MEDIA,solo_banavim,OAXACA - SANTA MARIA PENOLES
ALTA_MEDIA,solo_banavim,OAXACA - SANTA MARIA XADANI
ALTA_MEDIA,solo_banavim,OAXACA - SANTA MARIA YALINA
ALTA_MEDIA,solo_banavim,OAXACA - SANTIAGO JUXTLAHUACA
ALTA_MEDIA,solo_banavim,OAXACA - SANTIAGO LACHIGUIRI
ALTA_MEDIA,solo_banavim,OAXACA - SANTIAGO SUCHILQUITONGO
ALTA_MEDIA,solo_banavim,OAXACA - SANTIAGO TEXTITLAN
ALTA_MEDIA,solo_banavim,OAXACA - SANTO DOMINGO TEHUANTEPEC
ALTA_MEDIA,solo_banavim,OAXACA - SOLEDAD ETLA
ALTA_MEDIA,solo_banavim,OAXACA - TLACOLULA DE MATAMOROS
ALTA_MEDIA,solo_banavim,OAXACA - TLALIXTAC DE CABRERA
ALTA_MEDIA,solo_banavim,OAXACA - TOTONTEPEC VILLA DE MORELOS
ALTA_MEDIA,solo_banavim,OAXACA - TRINIDAD ZAACHILA
ALTA_MEDIA,solo_banavim,OAXACA - VILLA DE ZAACHILA
ALTA_MEDIA,solo_banavim,OAXACA - VILLA SOLA DE VEGA
ALTA_MEDIA,solo_banavim,OAXACA - VILLA TALEA DE CASTRO
ALTA_MEDIA,solo_banavim,OAXACA - ZIMATLAN DE ALVAREZ
ALTA_MEDIA,solo_banavim,PUEBLA - ACAJETE
ALTA_MEDIA,solo_banavim,PUEBLA - ACATZINGO
ALTA_MEDIA,solo_banavim,PUEBLA - AHUACATLAN
ALTA_MEDIA,solo_banavim,PUEBLA - AHUAZOTEPEC
ALTA_MEDIA,solo_banavim,PUEBLA - AJALPAN
ALTA_MEDIA,solo_banavim,PUEBLA - AMIXTLAN
ALTA_MEDIA,solo_banavim,PUEBLA - AMOZOC
ALTA_MEDIA,solo_banavim,PUEBLA - ATEMPAN
ALTA_MEDIA,solo_banavim,PUEBLA - ATLIXCO
ALTA_MEDIA,solo_banavim,PUEBLA - ATOYATEMPAN
ALTA_MEDIA,solo_banavim,PUEBLA - ATZITZIHUACAN
ALTA_MEDIA,solo_banavim,PUEBLA - CALPAN
ALTA_MEDIA,solo_banavim,PUEBLA - CHALCHICOMULA DE SESMA
ALTA_MEDIA,solo_banavim,PUEBLA - CHAPULCO
ALTA_MEDIA,solo_banavim,PUEBLA - CHIAUTLA
ALTA_MEDIA,solo_banavim,PUEBLA - CHIAUTZINGO
ALTA_MEDIA,solo_banavim,PUEBLA - CHICHIQUILA
ALTA_MEDIA,solo_banavim,PUEBLA - CORONANGO
ALTA_MEDIA,solo_banavim,PUEBLA - COXCATLAN
ALTA_MEDIA,solo_banavim,PUEBLA - COYOMEAPAN
ALTA_MEDIA,solo_banavim,PUEBLA - COYOTEPEC
ALTA_MEDIA,solo_banavim,PUEBLA - CUAUTLANCINGO
ALTA_MEDIA,solo_banavim,PUEBLA - CUETZALAN DEL PROGRESO
ALTA_MEDIA,solo_banavim,PUEBLA - CUYOACO
ALTA_MEDIA,solo_banavim,PUEBLA - DOMINGO ARENAS
ALTA_MEDIA,solo_banavim,PUEBLA - HUAQUECHULA
ALTA_MEDIA,solo_banavim,PUEBLA - HUATLATLAUCA
ALTA_MEDIA,solo_banavim,PUEBLA - HUAUCHINANGO
ALTA_MEDIA,solo_banavim,PUEBLA - HUEHUETLAN EL GRANDE
ALTA_MEDIA,solo_banavim,PUEBLA - HUEJOTZINGO
ALTA_MEDIA,solo_banavim,PUEBLA - HUEYAPAN
ALTA_MEDIA,solo_banavim,PUEBLA - HUEYTLALPAN
ALTA_MEDIA,solo_banavim,PUEBLA - IZUCAR DE MATAMOROS
ALTA_MEDIA,solo_banavim,PUEBLA - JONOTLA
ALTA_MEDIA,solo_banavim,PUEBLA - JUAN C BONILLA
ALTA_MEDIA,solo_banavim,PUEBLA - LIBRES
ALTA_MEDIA,solo_banavim,PUEBLA - LOS REYES DE JUAREZ
ALTA_MEDIA,solo_banavim,PUEBLA - MAZAPILTEPEC DE JUAREZ
ALTA_MEDIA,solo_banavim,PUEBLA - NEALTICAN
ALTA_MEDIA,solo_banavim,PUEBLA - NOPALUCAN
ALTA_MEDIA,solo_banavim,PUEBLA - OCOYUCAN
ALTA_MEDIA,solo_banavim,PUEBLA - ORIENTAL
ALTA_MEDIA,solo_banavim,PUEBLA - PAHUATLAN
ALTA_MEDIA,solo_banavim,PUEBLA - PALMAR DE BRAVO
ALTA_MEDIA,solo_banavim,PUEBLA - PETLALCINGO
ALTA_MEDIA,solo_banavim,PUEBLA - PUEBLA
ALTA_MEDIA,solo_banavim,PUEBLA - QUECHOLAC
ALTA_MEDIA,solo_banavim,PUEBLA - RAFAEL LARA GRAJALES
ALTA_MEDIA,solo_banavim,PUEBLA - SAN ANDRES CHOLULA
ALTA_MEDIA,solo_banavim,PUEBLA - SAN GABRIEL CHILAC
ALTA_MEDIA,solo_banavim,PUEBLA - SAN GREGORIO ATZOMPA
ALTA_MEDIA,solo_banavim,PUEBLA - SAN JERONIMO TECUANIPAN
ALTA_MEDIA,solo_banavim,PUEBLA - SAN JOSE CHIAPA
ALTA_MEDIA,solo_banavim,PUEBLA - SAN MARTIN TEXMELUCAN
ALTA_MEDIA,solo_banavim,PUEBLA - SAN MIGUEL XOXTLA
ALTA_MEDIA,solo_banavim,PUEBLA - SAN PEDRO CHOLULA
ALTA_MEDIA,solo_banavim,PUEBLA - SAN SALVADOR EL SECO
ALTA_MEDIA,solo_banavim,PUEBLA - SAN SALVADOR EL VERDE
ALTA_MEDIA,solo_banavim,PUEBLA - SAN SALVADOR HUIXCOLOTLA
ALTA_MEDIA,solo_banavim,PUEBLA - SAN SEBASTIAN TLACOTEPEC
ALTA_MEDIA,solo_banavim,PUEBLA - SANTA ISABEL CHOLULA
ALTA_MEDIA,solo_banavim,PUEBLA - SANTO TOMAS HUEYOTLIPAN
ALTA_MEDIA,solo_banavim,PUEBLA - TECALI DE HERRERA
ALTA_MEDIA,solo_banavim,PUEBLA - TECAMACHALCO
ALTA_MEDIA,solo_banavim,PUEBLA - TEHUACAN
ALTA_MEDIA,solo_banavim,PUEBLA - TEPANCO DE LOPEZ
ALTA_MEDIA,solo_banavim,PUEBLA - TEPATLAXCO DE HIDALGO
ALTA_MEDIA,solo_banavim,PUEBLA - TEPEACA
ALTA_MEDIA,solo_banavim,PUEBLA - TEPETZINTLA
ALTA_MEDIA,solo_banavim,PUEBLA - TEPEXI DE RODRIGUEZ
ALTA_MEDIA,solo_banavim,PUEBLA - TEPEYAHUALCO
ALTA_MEDIA,solo_banavim,PUEBLA - TIANGUISMANALCO
ALTA_MEDIA,solo_banavim,PUEBLA - TLACHICHUCA
ALTA_MEDIA,solo_banavim,PUEBLA - TLACOTEPEC DE BENITO JUAREZ
ALTA_MEDIA,solo_banavim,PUEBLA - TLAPACOYA
ALTA_MEDIA,solo_banavim,PUEBLA - TOCHIMILCO
ALTA_MEDIA,solo_banavim,PUEBLA - TOCHTEPEC
ALTA_MEDIA,solo_banavim,PUEBLA - TULCINGO
ALTA_MEDIA,solo_banavim,PUEBLA - XICOTEPEC
ALTA_MEDIA,solo_banavim,PUEBLA - ZACAPOAXTLA
ALTA_MEDIA,solo_banavim,PUEBLA - ZACATLAN
ALTA_MEDIA,solo_banavim,PUEBLA - ZAPOTITLAN
ALTA_MEDIA,solo_banavim,PUEBLA - ZARAGOZA
ALTA_MEDIA,solo_banavim,PUEBLA - ZAUTLA
ALTA_MEDIA,solo_banavim,PUEBLA - ZINACATEPEC
ALTA_MEDIA,solo_banavim,PUEBLA - ZOQUITLAN
ALTA_MEDIA,solo_banavim,QUERETARO - AMEALCO DE BONFIL
ALTA_MEDIA,solo_banavim,QUERETARO - CADEREYTA DE MONTES
ALTA_MEDIA,solo_banavim,QUERETARO - EL MARQUES
ALTA_MEDIA,solo_banavim,QUERETARO - LANDA DE MATAMOROS
ALTA_MEDIA,solo_banavim,QUERETARO - PEDRO ESCOBEDO
ALTA_MEDIA,solo_banavim,QUERETARO - PINAL DE AMOLES
ALTA_MEDIA,solo_banavim,QUERETARO - QUERETARO
ALTA_MEDIA,solo_banavim,QUERETARO - SAN JUAN DEL RIO
ALTA_MEDIA,solo_banavim,QUERETARO - TEQUISQUIAPAN
ALTA_MEDIA,solo_banavim,QUINTANA ROO - BACALAR
ALTA_MEDIA,solo_banavim,QUINTANA ROO - BENITO JUAREZ
ALTA_MEDIA,solo_banavim,QUINTANA ROO - COZUMEL
ALTA_MEDIA,solo_banavim,QUINTANA ROO - FELIPE CARRILLO PUERTO
ALTA_MEDIA,solo_banavim,QUINTANA ROO - ISLA MUJERES
ALTA_MEDIA,solo_banavim,QUINTANA ROO - JOSE MARIA MORELOS
ALTA_MEDIA,solo_banavim,QUINTANA ROO - LAZARO CARDENAS
ALTA_MEDIA,solo_banavim,QUINTANA ROO - PUERTO MORELOS
ALTA_MEDIA,solo_banavim,QUINTANA ROO - SOLIDARIDAD
ALTA_MEDIA,solo_banavim,QUINTANA ROO - TULUM
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - AQUISMON
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - AXTLA DE TERRAZAS
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - CARDENAS
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - CATORCE
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - CEDRAL
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - CERRITOS
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - CHARCAS
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - CIUDAD DEL MAIZ
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - CIUDAD FERNANDEZ
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - CIUDAD VALLES
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - GUADALCAZAR
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - HUEHUETLAN
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - LAGUNILLAS
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - MATEHUALA
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - MATLAPA
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - MEXQUITIC DE CARMONA
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - MOCTEZUMA
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - RAYON
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - RIOVERDE
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - SALINAS
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - SAN ANTONIO
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - SAN CIRO DE ACOSTA
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - SAN LUIS POTOSI
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - SAN NICOLAS TOLENTINO
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - SAN VICENTE TANCUAYALAB
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - SANTA CATARINA
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - SANTA MARIA DEL RIO
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - SANTO DOMINGO
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - SOLEDAD DE GRACIANO SANCHEZ
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - TAMASOPO
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - TAMAZUNCHALE
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - TAMPACAN
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - TAMPAMOLON CORONA
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - TAMUIN
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - TANCANHUITZ
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - TANLAJAS
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - TANQUIAN DE ESCOBEDO
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - VANEGAS
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - VILLA DE ARISTA
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - VILLA DE ARRIAGA
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - VILLA DE GUADALUPE
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - VILLA DE LA PAZ
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - VILLA DE REYES
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - VILLA JUAREZ
ALTA_MEDIA,solo_banavim,SAN LUIS POTOSI - XILITLA
ALTA_MEDIA,solo_banavim,SINALOA - AHOME
ALTA_MEDIA,solo_banavim,SINALOA - CONCORDIA
ALTA_MEDIA,solo_banavim,SINALOA - COSALA
ALTA_MEDIA,solo_banavim,SINALOA - CULIACAN
ALTA_MEDIA,solo_banavim,SINALOA - EL FUERTE
ALTA_MEDIA,solo_banavim,SINALOA - ELOTA
ALTA_MEDIA,solo_banavim,SINALOA - GUASAVE
ALTA_MEDIA,solo_banavim,SINALOA - MAZATLAN
ALTA_MEDIA,solo_banavim,SINALOA - MOCORITO
ALTA_MEDIA,solo_banavim,SINALOA - NAVOLATO
ALTA_MEDIA,solo_banavim,SINALOA - ROSARIO
ALTA_MEDIA,solo_banavim,SINALOA - SALVADOR ALVARADO
ALTA_MEDIA,solo_banavim,SINALOA - SINALOA
ALTA_MEDIA,solo_banavim,SONORA - CABORCA
ALTA_MEDIA,solo_banavim,SONORA - CAJEME
ALTA_MEDIA,solo_banavim,SONORA - HERMOSILLO
ALTA_MEDIA,solo_banavim,TABASCO - BALANCAN
ALTA_MEDIA,solo_banavim,TABASCO - CARDENAS
ALTA_MEDIA,solo_banavim,TABASCO - CENTLA
ALTA_MEDIA,solo_banavim,TABASCO - COMALCALCO
ALTA_MEDIA,solo_banavim,TABASCO - EMILIANO ZAPATA
ALTA_MEDIA,solo_banavim,TABASCO - HUIMANGUILLO
ALTA_MEDIA,solo_banavim,TABASCO - JALPA DE MENDEZ
ALTA_MEDIA,solo_banavim,TABASCO - NACAJUCA
ALTA_MEDIA,solo_banavim,TABASCO - PARAISO
ALTA_MEDIA,solo_banavim,TABASCO - TEAPA
ALTA_MEDIA,solo_banavim,TABASCO - TENOSIQUE
ALTA_MEDIA,solo_banavim,TAMAULIPAS - MATAMOROS
ALTA_MEDIA,solo_banavim,TAMAULIPAS - MIGUEL ALEMAN
ALTA_MEDIA,solo_banavim,TAMAULIPAS - PALMILLAS
ALTA_MEDIA,solo_banavim,TAMAULIPAS - REYNOSA
ALTA_MEDIA,solo_banavim,TAMAULIPAS - SAN FERNANDO
ALTA_MEDIA,solo_banavim,TAMAULIPAS - TAMPICO
ALTA_MEDIA,solo_banavim,TAMAULIPAS - VICTORIA
ALTA_MEDIA,solo_banavim,TLAXCALA - ACUAMANALA DE MIGUEL HIDALGO
ALTA_MEDIA,solo_banavim,TLAXCALA - AMAXAC DE GUERRERO
ALTA_MEDIA,solo_banavim,TLAXCALA - APETATITLAN DE ANTONIO CARVAJAL
ALTA_MEDIA,solo_banavim,TLAXCALA - APIZACO
ALTA_MEDIA,solo_banavim,TLAXCALA - ATLANGATEPEC
ALTA_MEDIA,solo_banavim,TLAXCALA - ATLTZAYANCA
ALTA_MEDIA,solo_banavim,TLAXCALA - BENITO JUAREZ
ALTA_MEDIA,solo_banavim,TLAXCALA - CALPULALPAN
ALTA_MEDIA,solo_banavim,TLAXCALA - CHIAUTEMPAN
ALTA_MEDIA,solo_banavim,TLAXCALA - CONTLA DE JUAN CUAMATZI
ALTA_MEDIA,solo_banavim,TLAXCALA - CUAXOMULCO
ALTA_MEDIA,solo_banavim,TLAXCALA - EL CARMEN TEQUEXQUITLA
ALTA_MEDIA,solo_banavim,TLAXCALA - ESPANITA
ALTA_MEDIA,solo_banavim,TLAXCALA - HUAMANTLA
ALTA_MEDIA,solo_banavim,TLAXCALA - HUEYOTLIPAN
ALTA_MEDIA,solo_banavim,TLAXCALA - IXTACUIXTLA DE MARIANO MATAMOROS
ALTA_MEDIA,solo_banavim,TLAXCALA - IXTENCO
ALTA_MEDIA,solo_banavim,TLAXCALA - LA MAGDALENA TLALTELULCO
ALTA_MEDIA,solo_banavim,TLAXCALA - MAZATECOCHCO DE JOSE MARIA MORELOS
ALTA_MEDIA,solo_banavim,TLAXCALA - MUNOZ DE DOMINGO ARENAS
ALTA_MEDIA,solo_banavim,TLAXCALA - NANACAMILPA DE MARIANO ARISTA
ALTA_MEDIA,solo_banavim,TLAXCALA - NATIVITAS
ALTA_MEDIA,solo_banavim,TLAXCALA - PANOTLA
ALTA_MEDIA,solo_banavim,TLAXCALA - PAPALOTLA DE XICOHTENCATL
ALTA_MEDIA,solo_banavim,TLAXCALA - SAN DAMIAN TEXOLOC
ALTA_MEDIA,solo_banavim,TLAXCALA - SAN FRANCISCO TETLANOHCAN
ALTA_MEDIA,solo_banavim,TLAXCALA - SAN JERONIMO ZACUALPAN
ALTA_MEDIA,solo_banavim,TLAXCALA - SAN JOSE TEACALCO
ALTA_MEDIA,solo_banavim,TLAXCALA - SAN JUAN HUACTZINCO
ALTA_MEDIA,solo_banavim,TLAXCALA - SAN LORENZO AXOCOMANITLA
ALTA_MEDIA,solo_banavim,TLAXCALA - SAN LUCAS TECOPILCO
ALTA_MEDIA,solo_banavim,TLAXCALA - SAN PABLO DEL MONTE
ALTA_MEDIA,solo_banavim,TLAXCALA - SANCTORUM DE LAZARO CARDENAS
ALTA_MEDIA,solo_banavim,TLAXCALA - SANTA ANA NOPALUCAN
ALTA_MEDIA,solo_banavim,TLAXCALA - SANTA APOLONIA TEACALCO
ALTA_MEDIA,solo_banavim,TLAXCALA - SANTA CATARINA AYOMETLA
ALTA_MEDIA,solo_banavim,TLAXCALA - SANTA CRUZ QUILEHTLA
ALTA_MEDIA,solo_banavim,TLAXCALA - SANTA CRUZ TLAXCALA
ALTA_MEDIA,solo_banavim,TLAXCALA - SANTA ISABEL XILOXOXTLA
ALTA_MEDIA,solo_banavim,TLAXCALA - TENANCINGO
ALTA_MEDIA,solo_banavim,TLAXCALA - TEOLOCHOLCO
ALTA_MEDIA,solo_banavim,TLAXCALA - TEPETITLA DE LARDIZABAL
ALTA_MEDIA,solo_banavim,TLAXCALA - TEPEYANCO
ALTA_MEDIA,solo_banavim,TLAXCALA - TERRENATE
ALTA_MEDIA,solo_banavim,TLAXCALA - TETLA DE LA SOLIDARIDAD
ALTA_MEDIA,solo_banavim,TLAXCALA - TETLATLAHUCA
ALTA_MEDIA,solo_banavim,TLAXCALA - TLAXCALA
ALTA_MEDIA,solo_banavim,TLAXCALA - TLAXCO
ALTA_MEDIA,solo_banavim,TLAXCALA - TOTOLAC
ALTA_MEDIA,solo_banavim,TLAXCALA - TZOMPANTEPEC
ALTA_MEDIA,solo_banavim,TLAXCALA - XALOZTOC
ALTA_MEDIA,solo_banavim,TLAXCALA - XALTOCAN
ALTA_MEDIA,solo_banavim,TLAXCALA - XICOHTZINCO
ALTA_MEDIA,solo_banavim,TLAXCALA - YAUHQUEMEHCAN
ALTA_MEDIA,solo_banavim,TLAXCALA - ZACATELCO
ALTA_MEDIA,solo_banavim,VERACRUZ - CITLALTEPETL
ALTA_MEDIA,solo_banavim,VERACRUZ - COATEPEC
ALTA_MEDIA,solo_banavim,VERACRUZ - COATZACOALCOS
ALTA_MEDIA,solo_banavim,VERACRUZ - COSCOMATEPEC
ALTA_MEDIA,solo_banavim,VERACRUZ - COXQUIHUI
ALTA_MEDIA,solo_banavim,VERACRUZ - EMILIANO ZAPATA
ALTA_MEDIA,solo_banavim,VERACRUZ - IXHUATLAN DE MADERO
ALTA_MEDIA,solo_banavim,VERACRUZ - MALTRATA
ALTA_MEDIA,solo_banavim,VERACRUZ - MANLIO FABIO ALTAMIRANO
ALTA_MEDIA,solo_banavim,VERACRUZ - MINATITLAN
ALTA_MEDIA,solo_banavim,VERACRUZ - NANCHITAL DE LAZARO CARDENAS DEL RIO
ALTA_MEDIA,solo_banavim,VERACRUZ - ORIZABA
ALTA_MEDIA,solo_banavim,VERACRUZ - PAJAPAN
ALTA_MEDIA,solo_banavim,VERACRUZ - POZA RICA DE HIDALGO
ALTA_MEDIA,solo_banavim,VERACRUZ - RIO BLANCO
ALTA_MEDIA,solo_banavim,VERACRUZ - SANTIAGO SOCHIAPAN
ALTA_MEDIA,solo_banavim,VERACRUZ - TANTOYUCA
ALTA_MEDIA,solo_banavim,VERACRUZ - TATAHUICAPAN DE JUAREZ
ALTA_MEDIA,solo_banavim,VERACRUZ - TEMPOAL
ALTA_MEDIA,solo_banavim,VERACRUZ - TEPETZINTLA
ALTA_MEDIA,solo_banavim,VERACRUZ - TIHUATLAN
ALTA_MEDIA,solo_banavim,VERACRUZ - TUXPAN
ALTA_MEDIA,solo_banavim,VERACRUZ - XALAPA
ALTA_MEDIA,solo_banavim,VERACRUZ - ZONGOLICA
ALTA_MEDIA,solo_banavim,VERACRUZ - ZOZOCOLCO DE HIDALGO
ALTA_MEDIA,solo_banavim,YUCATAN - ABALA
ALTA_MEDIA,solo_banavim,YUCATAN - ACANCEH
ALTA_MEDIA,solo_banavim,YUCATAN - AKIL
ALTA_MEDIA,solo_banavim,YUCATAN - BACA
ALTA_MEDIA,solo_banavim,YUCATAN - CANSAHCAB
ALTA_MEDIA,solo_banavim,YUCATAN - CANTAMAYEC
ALTA_MEDIA,solo_banavim,YUCATAN - CELESTUN
ALTA_MEDIA,solo_banavim,YUCATAN - CENOTILLO
ALTA_MEDIA,solo_banavim,YUCATAN - CHACSINKIN
ALTA_MEDIA,solo_banavim,YUCATAN - CHEMAX
ALTA_MEDIA,solo_banavim,YUCATAN - CHICHIMILA
ALTA_MEDIA,solo_banavim,YUCATAN - CHIKINDZONOT
ALTA_MEDIA,solo_banavim,YUCATAN - CONKAL
ALTA_MEDIA,solo_banavim,YUCATAN - CUNCUNUL
ALTA_MEDIA,solo_banavim,YUCATAN - CUZAMA
ALTA_MEDIA,solo_banavim,YUCATAN - DZAN
ALTA_MEDIA,solo_banavim,YUCATAN - DZIDZANTUN
ALTA_MEDIA,solo_banavim,YUCATAN - DZILAM DE BRAVO
ALTA_MEDIA,solo_banavim,YUCATAN - ESPITA
ALTA_MEDIA,solo_banavim,YUCATAN - HALACHO
ALTA_MEDIA,solo_banavim,YUCATAN - HOCABA
ALTA_MEDIA,solo_banavim,YUCATAN - HOCTUN
ALTA_MEDIA,solo_banavim,YUCATAN - HUHI
ALTA_MEDIA,solo_banavim,YUCATAN - HUNUCMA
ALTA_MEDIA,solo_banavim,YUCATAN - IZAMAL
ALTA_MEDIA,solo_banavim,YUCATAN - KANASIN
ALTA_MEDIA,solo_banavim,YUCATAN - KANTUNIL
ALTA_MEDIA,solo_banavim,YUCATAN - KINCHIL
ALTA_MEDIA,solo_banavim,YUCATAN - MAMA
ALTA_MEDIA,solo_banavim,YUCATAN - MANI
ALTA_MEDIA,solo_banavim,YUCATAN - MAXCANU
ALTA_MEDIA,solo_banavim,YUCATAN - MERIDA
ALTA_MEDIA,solo_banavim,YUCATAN - MOCOCHA
ALTA_MEDIA,solo_banavim,YUCATAN - MOTUL
ALTA_MEDIA,solo_banavim,YUCATAN - OPICHEN
ALTA_MEDIA,solo_banavim,YUCATAN - OXKUTZCAB
ALTA_MEDIA,solo_banavim,YUCATAN - PANABA
ALTA_MEDIA,solo_banavim,YUCATAN - PETO
ALTA_MEDIA,solo_banavim,YUCATAN - PROGRESO
ALTA_MEDIA,solo_banavim,YUCATAN - QUINTANA ROO
ALTA_MEDIA,solo_banavim,YUCATAN - RIO LAGARTOS
ALTA_MEDIA,solo_banavim,YUCATAN - SAMAHIL
ALTA_MEDIA,solo_banavim,YUCATAN - SANAHCAT
ALTA_MEDIA,solo_banavim,YUCATAN - SEYE
ALTA_MEDIA,solo_banavim,YUCATAN - SOTUTA
ALTA_MEDIA,solo_banavim,YUCATAN - SUMA
ALTA_MEDIA,solo_banavim,YUCATAN - TEABO
ALTA_MEDIA,solo_banavim,YUCATAN - TECOH
ALTA_MEDIA,solo_banavim,YUCATAN - TEKANTO
ALTA_MEDIA,solo_banavim,YUCATAN - TEKAX
ALTA_MEDIA,solo_banavim,YUCATAN - TEKIT
ALTA_MEDIA,solo_banavim,YUCATAN - TELCHAC PUERTO
ALTA_MEDIA,solo_banavim,YUCATAN - TEMOZON
ALTA_MEDIA,solo_banavim,YUCATAN - TICUL
ALTA_MEDIA,solo_banavim,YUCATAN - TIMUCUY
ALTA_MEDIA,solo_banavim,YUCATAN - TINUM
ALTA_MEDIA,solo_banavim,YUCATAN - TIXCACALCUPUL
ALTA_MEDIA,solo_banavim,YUCATAN - TIXKOKOB
ALTA_MEDIA,solo_banavim,YUCATAN - TIXPEHUAL
ALTA_MEDIA,solo_banavim,YUCATAN - TIZIMIN
ALTA_MEDIA,solo_banavim,YUCATAN - TZUCACAB
ALTA_MEDIA,solo_banavim,YUCATAN - UCU
ALTA_MEDIA,solo_banavim,YUCATAN - UMAN
ALTA_MEDIA,solo_banavim,YUCATAN - VALLADOLID
ALTA_MEDIA,solo_banavim,YUCATAN - XOCCHEL
ALTA_MEDIA,solo_banavim,YUCATAN - YAXCABA
ALTA_MEDIA,solo_banavim,YUCATAN - YAXKUKUL
ALTA_MEDIA,solo_banavim,ZACATECAS - APOZOL
ALTA_MEDIA,solo_banavim,ZACATECAS - BENITO JUAREZ
ALTA_MEDIA,solo_banavim,ZACATECAS - CALERA
ALTA_MEDIA,solo_banavim,ZACATECAS - CANITAS DE FELIPE PESCADOR
ALTA_MEDIA,solo_banavim,ZACATECAS - CHALCHIHUITES
ALTA_MEDIA,solo_banavim,ZACATECAS - CONCEPCION DEL ORO
ALTA_MEDIA,solo_banavim,ZACATECAS - EL SALVADOR
ALTA_MEDIA,solo_banavim,ZACATECAS - FRESNILLO
ALTA_MEDIA,solo_banavim,ZACATECAS - GENARO CODINA
ALTA_MEDIA,solo_banavim,ZACATECAS - GENERAL FRANCISCO R MURGUIA
ALTA_MEDIA,solo_banavim,ZACATECAS - GENERAL PANFILO NATERA
ALTA_MEDIA,solo_banavim,ZACATECAS - GUADALUPE
ALTA_MEDIA,solo_banavim,ZACATECAS - JALPA
ALTA_MEDIA,solo_banavim,ZACATECAS - JEREZ
ALTA_MEDIA,solo_banavim,ZACATECAS - JIMENEZ DEL TEUL
ALTA_MEDIA,solo_banavim,ZACATECAS - JUAN ALDAMA
ALTA_MEDIA,solo_banavim,ZACATECAS - JUCHIPILA
ALTA_MEDIA,solo_banavim,ZACATECAS - LORETO
ALTA_MEDIA,solo_banavim,ZACATECAS - LUIS MOYA
ALTA_MEDIA,solo_banavim,ZACATECAS - MIGUEL AUZA
ALTA_MEDIA,solo_banavim,ZACATECAS - MONTE ESCOBEDO
ALTA_MEDIA,solo_banavim,ZACATECAS - MORELOS
